52,76,76,84,89,94,73,84
52,76,79,86,96,84,71,96
52,79,79,107,84,76,79,73
52,76,81,89,91,76,81,91
52,79,81,73,86,99,84,63
52,79,79,84,86,91,86,68
52,76,76,94,104,84,56,56
